idfile,id,block,trial,relCue,irrelCue,validity,targetLoc,relCueCol,gammaBlock,RT,correct,I,guessCue,Switch,Lamda,Gamma,pMUi,pMuNitI,pe,logRTmod,logRTexp
03_trials_model.mod,3,4,25,1,1,1,1,2,0.72222,282.96,1,5,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.6453
03_trials_model.mod,3,4,26,2,1,1,2,2,0.72222,371.58,1,6,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.9178
03_trials_model.mod,3,4,27,2,1,1,2,2,0.72222,275.72,1,7,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.6194
03_trials_model.mod,3,4,28,1,2,1,1,2,0.72222,281.33,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.6395
03_trials_model.mod,3,4,29,1,2,0,2,2,0.72222,333.63,1,2,2,1,0.76615,0.255,0.5121,0.15631,0.31229,-1.1638,5.81
03_trials_model.mod,3,4,30,1,2,1,1,2,0.72222,293.67,1,3,2,2,0,0.51,NA,NA,0.50554,-0.68213,5.6825
03_trials_model.mod,3,4,31,1,2,1,1,2,0.72222,295.04,1,4,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.6871
03_trials_model.mod,3,4,32,2,1,1,2,2,0.72222,271.5,1,5,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.604
03_trials_model.mod,3,4,33,1,2,0,2,2,0.72222,379.9,1,6,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.9399
03_trials_model.mod,3,4,34,2,1,0,1,2,0.72222,453.89,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,6.1179
03_trials_model.mod,3,4,35,2,1,1,2,2,0.72222,477.14,1,2,2,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,6.1678
03_trials_model.mod,3,4,36,1,2,1,1,2,0.72222,268.53,1,3,2,8,0.83506,0.83667,0.62882,0.12421,0.21886,-1.5193,5.593
03_trials_model.mod,3,4,37,2,2,1,2,2,0.72222,69.325,1,4,2,9,0.88474,0.8775,0.71421,0.093043,0.16601,-1.7957,4.2388
03_trials_model.mod,3,4,38,2,1,1,2,2,0.72222,269.1,1,5,2,10,0.91752,0.902,0.77614,0.069768,0.13116,-2.0314,5.5951
03_trials_model.mod,3,4,39,2,2,1,2,2,0.72222,287.94,1,6,2,11,0.93766,0.91833,0.8184,0.054412,0.10775,-2.228,5.6628
03_trials_model.mod,3,4,40,2,1,1,2,2,0.72222,235.18,1,7,2,12,0.94954,0.93,0.84634,0.044979,0.091699,-2.3892,5.4604
03_trials_model.mod,3,4,41,2,1,0,1,2,0.72222,257.79,1,8,2,13,0.81319,0.81375,0.17157,0.039414,0.75514,-0.28086,5.5521
03_trials_model.mod,3,4,42,1,2,1,1,2,0.72222,296.84,1,9,2,14,0.86505,0.83444,0.66207,0.10329,0.21069,-1.5574,5.6932
03_trials_model.mod,3,4,43,2,2,1,2,2,0.72222,267,1,10,2,15,0.9007,0.851,0.71655,0.078994,0.18385,-1.6936,5.5872
03_trials_model.mod,3,4,44,2,1,1,2,2,0.72222,280.95,1,11,2,16,0.92396,0.86455,0.75684,0.06229,0.16318,-1.8129,5.6382
03_trials_model.mod,3,4,45,1,1,0,2,2,0.72222,333.76,1,12,2,17,0.78365,0.7925,0.18617,0.051398,0.72922,-0.31578,5.8104
03_trials_model.mod,3,4,46,1,2,0,2,2,0.72222,313.65,1,13,2,18,0.63705,0.73154,0.20557,0.11712,0.6475,-0.43463,5.7483
03_trials_model.mod,3,4,47,2,1,1,2,2,0.72222,253.69,1,14,2,19,0.71744,0.75071,0.47175,0.1858,0.32013,-1.139,5.5361
03_trials_model.mod,3,4,48,2,1,1,2,2,0.72222,266.94,1,15,2,20,0.78472,0.76733,0.53998,0.14814,0.29022,-1.2371,5.587
03_trials_model.mod,3,4,49,1,2,0,2,2,0.72222,335.05,1,16,2,21,0.6485,0.71937,0.21517,0.11662,0.64227,-0.44275,5.8143
03_trials_model.mod,3,4,50,2,1,0,1,2,0.72222,362.34,1,17,2,22,0.53357,0.67706,0.2064,0.18043,0.59447,-0.52008,5.8926
03_trials_model.mod,3,4,51,2,2,1,2,2,0.72222,236.57,1,18,2,23,0.61189,0.695,0.36936,0.23428,0.38068,-0.96579,5.4662
03_trials_model.mod,3,4,52,1,1,1,1,2,0.72222,241.31,1,19,2,24,0.6852,0.71105,0.43007,0.19759,0.35539,-1.0345,5.4861
03_trials_model.mod,3,4,53,2,2,0,1,2,0.72222,NA,2,20,2,25,0.57243,0.6755,0.21855,0.16324,0.60046,-0.51006,NA
03_trials_model.mod,3,4,54,2,2,1,2,2,0.72222,259.66,1,21,2,26,0.64488,0.69095,0.39237,0.21607,0.37686,-0.97588,5.5594
03_trials_model.mod,3,4,55,1,1,1,1,2,0.72222,344.94,1,22,2,27,0.71105,0.705,0.44819,0.18213,0.35423,-1.0378,5.8434
03_trials_model.mod,3,4,56,2,1,1,2,2,0.72222,376.6,1,23,2,28,0.7682,0.71783,0.50085,0.15113,0.33267,-1.1006,5.9312
03_trials_model.mod,3,4,57,2,2,1,2,2,0.72222,252.28,1,24,2,29,0.81507,0.72958,0.54812,0.12436,0.31287,-1.162,5.5305
03_trials_model.mod,3,4,58,2,1,0,1,2,0.72222,245.45,1,25,2,30,0.69937,0.7004,0.23824,0.10241,0.64015,-0.44605,5.5031
03_trials_model.mod,3,4,59,1,2,1,1,2,0.72222,337.06,1,26,2,31,0.75741,0.71192,0.48894,0.1566,0.33949,-1.0803,5.8203
03_trials_model.mod,3,4,60,1,1,1,1,2,0.72222,256.32,1,27,2,32,0.80538,0.72259,0.53556,0.12942,0.32073,-1.1372,5.5464
03_trials_model.mod,3,4,61,2,1,1,2,2,0.72222,311.7,1,28,2,33,0.84337,0.7325,0.57583,0.10694,0.30392,-1.191,5.742
03_trials_model.mod,3,4,62,2,1,1,2,2,0.72222,263.13,1,29,2,34,0.87239,0.74172,0.60948,0.089149,0.28912,-1.2409,5.5726
03_trials_model.mod,3,4,63,1,2,0,2,2,0.72222,317.18,1,30,2,35,0.76075,0.717,0.24024,0.075552,0.66508,-0.40784,5.7595
03_trials_model.mod,3,4,64,1,2,1,1,2,0.72222,349.55,1,31,2,36,0.80869,0.72613,0.54046,0.12785,0.31713,-1.1484,5.8566
03_trials_model.mod,3,4,65,1,2,0,2,2,0.72222,345.56,1,32,2,37,0.68952,0.70344,0.23405,0.10539,0.64027,-0.44586,5.8452
03_trials_model.mod,3,4,66,2,2,1,2,2,0.72222,316.54,1,33,2,38,0.74963,0.71242,0.48271,0.16122,0.34076,-1.0766,5.7574
03_trials_model.mod,3,4,67,1,2,1,1,2,0.72222,347.61,1,34,2,39,0.79903,0.72088,0.52904,0.13306,0.32351,-1.1285,5.8511
03_trials_model.mod,3,4,68,1,2,1,1,2,0.72222,287.44,1,35,2,40,0.83801,0.72886,0.56863,0.10992,0.30822,-1.177,5.661
03_trials_model.mod,3,4,69,1,1,0,2,2,0.72222,365.25,1,36,2,41,0.72193,0.70861,0.23797,0.09166,0.6506,-0.42986,5.9006
03_trials_model.mod,3,4,70,2,2,1,2,2,0.72222,325.27,1,37,2,42,0.77645,0.71649,0.50722,0.14604,0.33191,-1.1029,5.7847
03_trials_model.mod,3,4,71,1,2,1,1,2,0.72222,258.51,1,38,2,43,0.82015,0.72395,0.54948,0.1205,0.31633,-1.151,5.5549
03_trials_model.mod,3,4,72,1,2,0,2,2,0.72222,323.09,1,39,2,44,0.70204,0.70538,0.23568,0.10003,0.64419,-0.43977,5.7779
03_trials_model.mod,3,4,73,1,2,0,2,2,0.72222,267.32,1,40,2,45,0.58078,0.68775,0.21523,0.15536,0.60904,-0.49587,5.5884
03_trials_model.mod,3,4,74,2,2,0,1,2,0.72222,331.71,1,41,2,1,0.47168,0.67098,0.18941,0.21216,0.58065,-0.54361,5.8043
03_trials_model.mod,3,4,75,1,2,1,1,2,0.72222,333.31,1,42,2,2,0,0.51,NA,NA,0.50554,-0.68213,5.8091
03_trials_model.mod,3,4,76,1,1,0,2,2,0.72222,297.19,1,43,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.6944
03_trials_model.mod,3,4,77,2,2,1,2,2,0.72222,343.62,1,44,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.8395
03_trials_model.mod,3,4,78,2,1,1,2,2,0.72222,319.84,1,45,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.7678
03_trials_model.mod,3,4,79,1,2,1,1,2,0.72222,315.17,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.7531
03_trials_model.mod,3,4,80,2,2,1,2,2,0.72222,421.16,1,2,2,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,6.043
03_trials_model.mod,3,4,81,1,1,0,2,2,0.72222,457.6,1,3,2,1,0.75033,0.50333,0.37329,0.12421,0.5025,-0.68816,6.126
03_trials_model.mod,3,4,82,1,2,1,1,2,0.72222,282.98,1,4,2,2,0,0.51,NA,NA,0.50554,-0.68213,5.6454
03_trials_model.mod,3,4,83,1,2,1,1,2,0.72222,251.28,1,5,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.5266
03_trials_model.mod,3,4,84,1,2,1,1,2,0.72222,311.24,1,6,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.7406
03_trials_model.mod,3,4,85,1,2,1,1,2,0.72222,326.13,1,7,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.7873
03_trials_model.mod,3,4,86,1,1,1,1,2,0.72222,309.45,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.7348
03_trials_model.mod,3,4,87,2,1,0,1,2,0.72222,333.04,1,2,2,1,0.76615,0.255,0.5121,0.15631,0.31229,-1.1638,5.8083
03_trials_model.mod,3,4,88,2,2,1,2,2,0.72222,265.73,1,3,2,2,0,0.51,NA,NA,0.50554,-0.68213,5.5825
03_trials_model.mod,3,4,89,1,1,1,1,2,0.72222,251.55,1,4,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.5276
03_trials_model.mod,3,4,90,1,1,1,1,2,0.72222,298.99,1,5,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.7004
03_trials_model.mod,3,5,1,2,1,1,2,1,0.85567,312.94,1,6,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.746
03_trials_model.mod,3,5,2,2,1,0,1,1,0.85567,301.78,1,1,1,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.7097
03_trials_model.mod,3,5,3,1,1,1,1,1,0.85567,629.89,1,2,1,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,6.4455
03_trials_model.mod,3,5,4,1,1,1,1,1,0.85567,344.44,1,3,1,8,0.83506,0.83667,0.62882,0.12421,0.21886,-1.5193,5.8419
03_trials_model.mod,3,5,5,2,1,1,2,1,0.85567,333.32,1,4,1,9,0.88474,0.8775,0.71421,0.093043,0.16601,-1.7957,5.8091
03_trials_model.mod,3,5,6,2,1,1,2,1,0.85567,345.33,1,5,1,10,0.91752,0.902,0.77614,0.069768,0.13116,-2.0314,5.8445
03_trials_model.mod,3,5,7,1,1,1,1,1,0.85567,251.69,1,6,1,11,0.93766,0.91833,0.8184,0.054412,0.10775,-2.228,5.5282
03_trials_model.mod,3,5,8,2,1,1,2,1,0.85567,263.05,1,7,1,12,0.94954,0.93,0.84634,0.044979,0.091699,-2.3892,5.5723
03_trials_model.mod,3,5,9,2,2,1,2,1,0.85567,289.33,1,8,1,13,0.95641,0.93875,0.86475,0.039414,0.080376,-2.521,5.6676
03_trials_model.mod,3,5,10,2,2,1,2,1,0.85567,277.45,1,9,1,14,0.96037,0.94556,0.87711,0.036196,0.072103,-2.6297,5.6256
03_trials_model.mod,3,5,11,2,2,0,1,1,0.85567,325.68,1,10,1,15,0.80162,0.851,0.13877,0.03434,0.78137,-0.24671,5.7859
03_trials_model.mod,3,5,12,2,2,1,2,1,0.85567,299.02,1,11,1,16,0.86157,0.86455,0.67658,0.1087,0.18592,-1.6825,5.7005
03_trials_model.mod,3,5,13,1,2,1,1,1,0.85567,247.52,1,12,1,17,0.90111,0.87583,0.73461,0.080621,0.16133,-1.8243,5.5115
03_trials_model.mod,3,5,14,2,1,1,2,1,0.85567,283.33,1,13,1,18,0.92585,0.88538,0.77542,0.062101,0.14319,-1.9436,5.6466
03_trials_model.mod,3,5,15,2,2,1,2,1,0.85567,293.08,1,14,1,19,0.94084,0.89357,0.8033,0.05051,0.12971,-2.0424,5.6804
03_trials_model.mod,3,5,16,1,2,1,1,1,0.85567,237.42,1,15,1,20,0.94977,0.90067,0.82233,0.043488,0.11946,-2.1248,5.4698
03_trials_model.mod,3,5,17,2,2,1,2,1,0.85567,311.99,1,16,1,21,0.95508,0.90687,0.83559,0.039304,0.1114,-2.1946,5.743
03_trials_model.mod,3,5,18,1,1,1,1,1,0.85567,251.09,1,17,1,22,0.95825,0.91235,0.84517,0.03682,0.10486,-2.2551,5.5258
03_trials_model.mod,3,5,19,1,1,1,1,1,0.85567,239.4,1,18,1,23,0.9602,0.91722,0.85241,0.035331,0.099383,-2.3088,5.4781
03_trials_model.mod,3,5,20,1,2,1,1,1,0.85567,270.08,1,19,1,24,0.96144,0.92158,0.85814,0.034419,0.094678,-2.3573,5.5987
03_trials_model.mod,3,5,21,1,1,1,1,1,0.85567,276.87,1,20,1,25,0.96226,0.9255,0.86286,0.033839,0.090557,-2.4018,5.6235
03_trials_model.mod,3,5,22,2,2,1,2,1,0.85567,285.47,1,21,1,26,0.96284,0.92905,0.86689,0.033453,0.086894,-2.4431,5.6541
03_trials_model.mod,3,5,23,1,1,1,1,1,0.85567,226.39,1,22,1,27,0.96328,0.93227,0.87041,0.033181,0.083601,-2.4817,5.4223
03_trials_model.mod,3,5,24,1,2,1,1,1,0.85567,274.92,1,23,1,28,0.96362,0.93522,0.87354,0.032977,0.080615,-2.5181,5.6165
03_trials_model.mod,3,5,25,1,2,1,1,1,0.85567,267.5,1,24,1,29,0.96391,0.93792,0.87636,0.032816,0.07789,-2.5525,5.5891
03_trials_model.mod,3,5,26,1,1,1,1,1,0.85567,265.24,1,25,1,30,0.96415,0.9404,0.87893,0.032683,0.075389,-2.5851,5.5806
03_trials_model.mod,3,5,27,2,1,1,2,1,0.85567,325.57,1,26,1,31,0.96436,0.94269,0.88129,0.03257,0.073085,-2.6161,5.7856
03_trials_model.mod,3,5,28,1,1,1,1,1,0.85567,265.22,1,27,1,32,0.96455,0.94481,0.88346,0.032471,0.070954,-2.6457,5.5806
03_trials_model.mod,3,5,29,1,1,0,2,1,0.85567,378.05,1,28,1,33,0.71976,0.91107,0.083169,0.032382,0.79587,-0.22832,5.935
03_trials_model.mod,3,5,30,2,2,1,2,1,0.85567,259.13,1,29,1,34,0.81441,0.91414,0.64528,0.14705,0.16272,-1.8157,5.5573
03_trials_model.mod,3,5,31,1,1,0,2,1,0.85567,NA,2,30,1,1,0.47366,0.88367,0.092435,0.10272,0.68173,-0.38313,NA
03_trials_model.mod,3,5,32,2,2,1,2,1,0.85567,277.56,1,31,1,2,0,0.51,NA,NA,0.50554,-0.68213,5.626
03_trials_model.mod,3,5,33,2,2,1,2,1,0.85567,269.01,1,32,1,3,0,0.51,NA,NA,0.50554,-0.68213,5.5947
03_trials_model.mod,3,5,34,1,2,0,2,1,0.85567,337.44,1,33,1,4,0,0.51,NA,NA,0.50554,-0.68213,5.8214
03_trials_model.mod,3,5,35,1,2,1,1,1,0.85567,259.72,1,34,1,5,0,0.51,NA,NA,0.50554,-0.68213,5.5596
03_trials_model.mod,3,5,36,1,1,1,1,1,0.85567,291.77,1,1,1,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.676
03_trials_model.mod,3,5,37,1,1,1,1,1,0.85567,295.62,1,2,1,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,5.6891
03_trials_model.mod,3,5,38,2,1,1,2,1,0.85567,193.6,1,3,1,8,0.83506,0.83667,0.62882,0.12421,0.21886,-1.5193,5.2658
03_trials_model.mod,3,5,39,1,2,1,1,1,0.85567,69.439,1,4,1,9,0.88474,0.8775,0.71421,0.093043,0.16601,-1.7957,4.2404
03_trials_model.mod,3,5,40,2,1,1,2,1,0.85567,254.99,1,5,1,10,0.91752,0.902,0.77614,0.069768,0.13116,-2.0314,5.5412
03_trials_model.mod,3,5,41,2,2,1,2,1,0.85567,68.669,1,6,1,11,0.93766,0.91833,0.8184,0.054412,0.10775,-2.228,4.2293
03_trials_model.mod,3,5,42,1,2,1,1,1,0.85567,279.74,1,7,1,12,0.94954,0.93,0.84634,0.044979,0.091699,-2.3892,5.6339
03_trials_model.mod,3,5,43,2,2,1,2,1,0.85567,246.35,1,8,1,13,0.95641,0.93875,0.86475,0.039414,0.080376,-2.521,5.5068
03_trials_model.mod,3,5,44,2,1,1,2,1,0.85567,248.61,1,9,1,14,0.96037,0.94556,0.87711,0.036196,0.072103,-2.6297,5.5159
03_trials_model.mod,3,5,45,1,1,0,2,1,0.85567,320.71,1,10,1,15,0.80162,0.851,0.13877,0.03434,0.78137,-0.24671,5.7705
03_trials_model.mod,3,5,46,2,2,1,2,1,0.85567,281.07,1,11,1,16,0.86157,0.86455,0.67658,0.1087,0.18592,-1.6825,5.6386
03_trials_model.mod,3,5,47,1,2,1,1,1,0.85567,320.92,1,12,1,17,0.90111,0.87583,0.73461,0.080621,0.16133,-1.8243,5.7712
03_trials_model.mod,3,5,48,2,1,1,2,1,0.85567,69.127,1,13,1,18,0.92585,0.88538,0.77542,0.062101,0.14319,-1.9436,4.2359
03_trials_model.mod,3,5,49,1,1,1,1,1,0.85567,259.01,1,14,1,19,0.94084,0.89357,0.8033,0.05051,0.12971,-2.0424,5.5569
03_trials_model.mod,3,5,50,1,1,1,1,1,0.85567,271.18,1,15,1,20,0.94977,0.90067,0.82233,0.043488,0.11946,-2.1248,5.6028
03_trials_model.mod,3,5,51,1,1,1,1,1,0.85567,287.51,1,16,1,21,0.95508,0.90687,0.83559,0.039304,0.1114,-2.1946,5.6613
03_trials_model.mod,3,5,52,1,2,1,1,1,0.85567,312.97,1,17,1,22,0.95825,0.91235,0.84517,0.03682,0.10486,-2.2551,5.7461
03_trials_model.mod,3,5,53,1,1,0,2,1,0.85567,349.14,1,18,1,23,0.78442,0.86167,0.12856,0.035331,0.7837,-0.24373,5.8555
03_trials_model.mod,3,5,54,2,2,1,2,1,0.85567,253.37,1,19,1,24,0.85084,0.86895,0.66603,0.11676,0.18609,-1.6815,5.5349
03_trials_model.mod,3,5,55,1,1,1,1,1,0.85567,256.73,1,20,1,25,0.89441,0.8755,0.72553,0.08565,0.16415,-1.807,5.548
03_trials_model.mod,3,5,56,2,2,1,2,1,0.85567,271.88,1,21,1,26,0.92156,0.88143,0.76642,0.065238,0.14849,-1.9072,5.6054
03_trials_model.mod,3,5,57,1,1,1,1,1,0.85567,69.321,1,22,1,27,0.93793,0.88682,0.79366,0.052521,0.13719,-1.9864,4.2387
03_trials_model.mod,3,5,58,2,1,1,2,1,0.85567,212.99,1,23,1,28,0.94764,0.89174,0.81175,0.044851,0.12877,-2.0497,5.3612
03_trials_model.mod,3,5,59,2,1,1,2,1,0.85567,228.93,1,24,1,29,0.95337,0.89625,0.82401,0.040303,0.12223,-2.1019,5.4334
03_trials_model.mod,3,5,60,2,2,1,2,1,0.85567,275.18,1,25,1,30,0.95677,0.9004,0.83266,0.037619,0.11691,-2.1464,5.6174
03_trials_model.mod,3,5,61,1,2,0,2,1,0.85567,343.3,1,26,1,31,0.77567,0.86577,0.12456,0.036024,0.78371,-0.24371,5.8386
03_trials_model.mod,3,5,62,2,2,1,2,1,0.85567,259.55,1,27,1,32,0.84527,0.87074,0.66026,0.12086,0.18662,-1.6787,5.5589
03_trials_model.mod,3,5,63,1,1,1,1,1,0.85567,279.82,1,28,1,33,0.89092,0.87536,0.72084,0.088259,0.16559,-1.7983,5.6341
03_trials_model.mod,3,5,64,2,1,1,2,1,0.85567,69.717,1,29,1,34,0.91932,0.87966,0.762,0.066875,0.15098,-1.8906,4.2444
03_trials_model.mod,3,5,65,2,1,1,2,1,0.85567,261.65,1,30,1,35,0.93642,0.88367,0.78899,0.05357,0.14073,-1.9609,5.567
03_trials_model.mod,3,5,66,2,1,0,1,1,0.85567,311.3,1,31,1,36,0.74289,0.85516,0.13164,0.045559,0.76385,-0.26939,5.7408
03_trials_model.mod,3,5,67,1,1,1,1,1,0.85567,303.2,1,32,1,37,0.82117,0.85969,0.62548,0.13622,0.20464,-1.5865,5.7144
03_trials_model.mod,3,5,68,1,1,1,1,1,0.85567,275.43,1,33,1,38,0.87422,0.86394,0.69193,0.099549,0.18184,-1.7047,5.6183
03_trials_model.mod,3,5,69,1,2,1,1,1,0.85567,258.56,1,34,1,39,0.90812,0.86794,0.73828,0.074695,0.16586,-1.7966,5.5551
03_trials_model.mod,3,5,70,1,2,1,1,1,0.85567,193.57,1,35,1,40,0.92897,0.87171,0.76917,0.058815,0.15469,-1.8663,5.2656
03_trials_model.mod,3,5,71,1,1,1,1,1,0.85567,283.97,1,36,1,41,0.9415,0.87528,0.78941,0.049051,0.14668,-1.9195,5.6489
03_trials_model.mod,3,5,72,2,2,0,1,1,0.85567,254.97,1,37,1,42,0.75843,0.85162,0.13556,0.04318,0.76668,-0.26569,5.5411
03_trials_model.mod,3,5,73,2,1,1,2,1,0.85567,255.61,1,38,1,43,0.8312,0.85553,0.6349,0.12894,0.20449,-1.5872,5.5437
03_trials_model.mod,3,5,74,1,1,1,1,1,0.85567,240.99,1,39,1,44,0.8801,0.85923,0.69623,0.094851,0.18384,-1.6937,5.4848
03_trials_model.mod,3,5,75,2,1,1,2,1,0.85567,292.96,1,40,1,45,0.91124,0.86275,0.73861,0.071942,0.16945,-1.7752,5.68
03_trials_model.mod,3,5,76,2,2,1,2,1,0.85567,249,1,41,1,46,0.93041,0.8661,0.76675,0.057353,0.15938,-1.8365,5.5175
03_trials_model.mod,3,5,77,2,2,1,2,1,0.85567,242.83,1,42,1,47,0.94196,0.86929,0.78518,0.048377,0.15215,-1.8829,5.4924
03_trials_model.mod,3,5,78,2,1,1,2,1,0.85567,259.33,1,43,1,48,0.94887,0.87233,0.79737,0.042962,0.14671,-1.9193,5.5581
03_trials_model.mod,3,5,79,1,2,1,1,1,0.85567,267.54,1,44,1,49,0.95301,0.87523,0.80569,0.039725,0.1424,-1.9491,5.5893
03_trials_model.mod,3,5,80,1,1,1,1,1,0.85567,244.66,1,45,1,50,0.95552,0.878,0.81165,0.037787,0.13882,-1.9746,5.4999
03_trials_model.mod,3,5,81,2,1,1,2,1,0.85567,249.31,1,46,1,51,0.95707,0.88065,0.81616,0.036614,0.13569,-1.9974,5.5187
03_trials_model.mod,3,5,82,1,2,1,1,1,0.85567,251.98,1,47,1,52,0.95806,0.88319,0.8198,0.035888,0.13288,-2.0183,5.5293
03_trials_model.mod,3,5,83,2,2,1,2,1,0.85567,283.1,1,48,1,53,0.95873,0.88563,0.82288,0.035422,0.13029,-2.038,5.6458
03_trials_model.mod,3,5,84,1,2,1,1,1,0.85567,271.47,1,49,1,54,0.95921,0.88796,0.82561,0.035108,0.12787,-2.0568,5.6039
03_trials_model.mod,3,5,85,1,2,1,1,1,0.85567,325.67,1,50,1,55,0.95958,0.8902,0.8281,0.034883,0.12557,-2.0749,5.7859
03_trials_model.mod,3,5,86,2,2,1,2,1,0.85567,331.53,1,51,1,56,0.95988,0.89235,0.83041,0.03471,0.12339,-2.0924,5.8037
03_trials_model.mod,3,5,87,1,1,0,2,1,0.85567,NA,2,52,1,57,0.77068,0.87519,0.11618,0.03457,0.78915,-0.2368,NA
03_trials_model.mod,3,5,88,2,1,0,1,1,0.85567,269.56,1,53,1,1,0.46364,0.85868,0.1065,0.1232,0.6663,-0.40602,5.5968
03_trials_model.mod,3,5,89,1,2,1,1,1,0.85567,261.62,1,54,1,2,0,0.51,NA,NA,0.50554,-0.68213,5.5669
03_trials_model.mod,3,5,90,1,2,1,1,1,0.85567,232.19,1,55,1,3,0,0.51,NA,NA,0.50554,-0.68213,5.4476
03_trials_model.mod,3,5,91,2,2,0,1,1,0.85567,347.11,1,56,1,4,0,0.51,NA,NA,0.50554,-0.68213,5.8496
03_trials_model.mod,3,5,92,1,2,1,1,1,0.85567,243.38,1,57,1,5,0,0.51,NA,NA,0.50554,-0.68213,5.4946
03_trials_model.mod,3,5,93,1,1,1,1,1,0.85567,231.72,1,1,1,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.4455
03_trials_model.mod,3,5,94,2,2,0,1,1,0.85567,NA,2,2,1,1,0.76615,0.255,0.5121,0.15631,0.31229,-1.1638,NA
03_trials_model.mod,3,5,95,1,2,1,1,1,0.85567,246.06,1,3,1,2,0,0.51,NA,NA,0.50554,-0.68213,5.5056
03_trials_model.mod,3,5,96,1,2,1,1,1,0.85567,246.91,1,4,1,3,0,0.51,NA,NA,0.50554,-0.68213,5.509
03_trials_model.mod,3,5,97,1,2,1,1,1,0.85567,227.07,1,5,1,4,0,0.51,NA,NA,0.50554,-0.68213,5.4253
03_trials_model.mod,3,6,1,1,2,1,1,2,0.86047,330.12,1,6,1,5,0,0.51,NA,NA,0.50554,-0.68213,5.7995
03_trials_model.mod,3,6,2,1,1,1,1,2,0.86047,288.94,1,1,1,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.6662
03_trials_model.mod,3,6,3,2,1,1,2,2,0.86047,381.04,1,2,1,1,0.76615,0.255,0.5121,0.15631,0.31229,-1.1638,5.9429
03_trials_model.mod,3,6,4,1,2,1,1,2,0.86047,277.73,1,3,1,2,0,0.51,NA,NA,0.50554,-0.68213,5.6266
03_trials_model.mod,3,6,5,2,2,1,2,2,0.86047,295.19,1,4,1,3,0,0.51,NA,NA,0.50554,-0.68213,5.6876
03_trials_model.mod,3,6,6,2,2,1,2,2,0.86047,319.41,1,5,1,4,0,0.51,NA,NA,0.50554,-0.68213,5.7665
03_trials_model.mod,3,6,7,1,2,1,1,2,0.86047,244.94,1,6,1,5,0,0.51,NA,NA,0.50554,-0.68213,5.501
03_trials_model.mod,3,6,8,1,2,1,1,2,0.86047,233.31,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.4524
03_trials_model.mod,3,6,9,2,1,1,2,2,0.86047,329.53,1,2,2,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,5.7977
03_trials_model.mod,3,6,10,1,1,0,2,2,0.86047,343.35,1,3,2,1,0.75033,0.50333,0.37329,0.12421,0.5025,-0.68816,5.8388
03_trials_model.mod,3,6,11,1,1,0,2,2,0.86047,339.28,1,4,2,2,0,0.51,NA,NA,0.50554,-0.68213,5.8268
03_trials_model.mod,3,6,12,1,2,1,1,2,0.86047,334.92,1,5,2,3,0,0.51,NA,NA,0.50554,-0.68213,5.8139
03_trials_model.mod,3,6,13,1,1,1,1,2,0.86047,294.45,1,6,2,4,0,0.51,NA,NA,0.50554,-0.68213,5.6851
03_trials_model.mod,3,6,14,1,2,0,2,2,0.86047,329.47,1,7,2,5,0,0.51,NA,NA,0.50554,-0.68213,5.7975
03_trials_model.mod,3,6,15,1,2,1,1,2,0.86047,249.11,1,1,2,6,0.7,0.51,NA,NA,0.50554,-0.68213,5.5179
03_trials_model.mod,3,6,16,1,1,1,1,2,0.86047,251.1,1,2,2,7,0.76853,0.755,0.51897,0.15631,0.30403,-1.1906,5.5259
03_trials_model.mod,3,6,17,1,1,1,1,2,0.86047,227.3,1,3,2,8,0.83506,0.83667,0.62882,0.12421,0.21886,-1.5193,5.4263
03_trials_model.mod,3,6,18,1,2,1,1,2,0.86047,261.88,1,4,2,9,0.88474,0.8775,0.71421,0.093043,0.16601,-1.7957,5.5679
